Main Category,Capric acid,Lauric acid,Myristic acid,Palmitic acid,Palmitoleic acid,Stearic acid,Oleic acid,Linoleic Acid,Linolenic Acid,Stearidonic acid,Eicosenoic acid,Arachidonic acid,Eicosapentaenoic acid,Erucic acid,Docosapentaenoic acid,Docosahexaenoic acid,Butyric acid,Caproic acid,Caprylic acid,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,Choline,Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated",Dietary Fiber,"Folate, DFE","Folate, food",Folate,Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,Vitamin A,Vitamin B12,"Vitamin B-12, added",Vitamin B6,Vitamin C,Vitamin D,Vitamin E,"Vitamin E, added",Vitamin K,Water,Zinc,Creatine
Pancakes plain,0.005,0.003,0.0,0.834,0.012,0.268,1.516,3.637,0.187,0.0,0.022,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,37.75,0.0,1.0,18.0,14.6,0.072,0.0,233.0,1.554,3.831,1.162,1.0,110.0,14.0,71.0,57.0,5.67,59.0,0.0,14.0,6.357,215.0,90.0,5.23,453.0,0.38,10.8,461.0,8.32,0.0,0.7,6.83,453.0,2.8,2.7,0.52,0.3,0.0,0.62,0.0,6.5,48.37,0.4,0.0
Papad,0.039,0.044,0.157,0.558,0.035,0.189,0.497,0.113,1.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.017,0.0,0.0,143.0,59.87,0.0,4.0,4.0,0.4,0.998,0.0,371.0,0.532,1.148,1.084,18.6,219.0,219.0,219.0,0.0,7.8,1.0,0.0,271.0,1.472,385.0,1000.0,25.56,13.0,0.258,8.3,1745.0,0.0,0.0,0.277,3.25,13.0,0.0,0.0,0.285,0.0,0.0,0.05,0.0,0.4,3.49,3.4,0.0
Papaya nectar,0.0,0.002,0.008,0.035,0.022,0.002,0.019,0.007,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.51,0.0,91.0,0.0,2.0,0.013,251.0,57.0,0.041,0.035,0.047,0.6,2.0,2.0,2.0,0.0,0.34,25.0,0.0,3.0,0.15,0.0,31.0,0.17,0.0,0.004,0.3,5.0,13.91,0.0,0.006,0.15,18.0,0.0,0.0,0.009,3.0,0.0,0.24,0.0,0.8,85.02,0.15,0.0
Papayas,0.0,0.002,0.013,0.06,0.038,0.004,0.034,0.011,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.82,2.0,274.0,0.0,6.1,0.045,589.0,43.0,0.072,0.058,0.081,1.7,37.0,37.0,37.0,0.0,0.25,89.0,1828.0,21.0,0.357,10.0,182.0,0.47,0.0,0.027,0.6,8.0,7.82,0.0,0.023,0.26,47.0,0.0,0.0,0.038,60.9,0.0,0.3,0.0,2.6,88.06,0.08,0.0
Parmesan cheese topping,0.126,0.14,0.502,1.303,0.112,0.606,1.256,0.113,0.073,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.162,0.096,0.056,0.0,0.0,800.0,40.0,0.0,13.0,20.0,15.4,0.02,0.0,370.0,1.446,0.186,3.11,0.0,25.0,25.0,25.0,0.0,5.0,0.0,0.0,40.0,0.2,700.0,600.0,40.0,39.0,0.05,43.3,1150.0,1.5,0.0,0.05,5.0,40.0,1.1,0.0,0.1,0.0,0.0,0.04,0.0,0.4,8.6,3.0,0.0
Parsley,0.0,0.0,0.008,0.084,0.008,0.039,0.287,0.115,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,6.33,0.0,5054.0,0.0,12.8,0.149,0.0,36.0,0.295,0.124,0.132,3.3,152.0,152.0,152.0,0.0,6.2,5561.0,0.0,50.0,1.313,58.0,554.0,2.97,0.0,0.098,0.1,56.0,0.85,0.0,0.086,0.79,421.0,0.0,0.0,0.09,133.0,0.0,0.75,0.0,1640.0,87.71,1.07,0.0
Parsnips,0.0,0.0,0.003,0.03,0.003,0.014,0.102,0.041,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.01,0.0,0.0,0.0,27.0,0.138,0.0,71.0,0.112,0.047,0.05,3.6,58.0,58.0,58.0,0.0,0.58,0.0,0.0,29.0,0.724,69.0,367.0,1.32,0.0,0.051,1.7,10.0,4.8,0.0,0.083,0.3,0.0,0.0,0.0,0.093,13.0,0.0,1.0,0.0,1.0,80.24,0.26,0.0
Passion-fruit,0.0,0.0,0.0,0.045,0.0,0.014,0.086,0.41,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.38,0.0,743.0,0.0,7.6,0.086,41.0,97.0,0.086,0.411,0.059,10.4,14.0,14.0,14.0,0.0,1.6,0.0,0.0,29.0,1.5,68.0,348.0,2.2,0.0,0.13,0.6,28.0,11.2,0.0,0.0,0.7,64.0,0.0,0.0,0.1,30.0,0.0,0.02,0.0,0.7,72.93,0.1,0.0
Passion-fruit juice,0.0,0.0,0.0,0.003,0.0,0.001,0.006,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.6,0.0,419.0,0.0,4.0,0.053,23.0,51.0,0.006,0.029,0.004,0.2,7.0,7.0,7.0,0.0,0.24,0.0,0.0,17.0,1.46,13.0,278.0,0.39,0.0,0.131,0.1,6.0,13.4,0.0,0.0,0.05,36.0,0.0,0.0,0.05,29.8,0.0,0.01,0.0,0.4,85.62,0.05,0.0
Pasta,0.0,0.002,0.004,0.178,0.001,0.022,0.156,0.422,0.024,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,43.412,5.25,8.5,0.0,7.425,0.158,0.0,214.25,0.184,0.448,0.212,2.575,133.75,12.5,83.75,71.25,1.63,164.5,0.0,34.0,3.058,101.75,96.75,7.008,0.0,0.179,32.025,3.75,0.995,0.0,0.343,1.288,1.0,0.0,0.0,0.08,0.0,0.0,0.1,0.0,0.175,47.875,0.883,0.0
Pasta mix,0.023,0.012,0.018,0.241,0.004,0.078,0.393,0.542,0.031,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.01,0.004,0.015,0.0,0.0,33.667,72.493,0.333,95.333,0.667,7.9,0.152,0.0,353.0,0.405,0.573,0.417,2.5,194.0,15.333,120.667,105.0,2.777,21.667,419.667,37.0,5.507,127.333,274.333,11.607,3.333,0.428,35.3,1846.333,7.063,0.0,1.307,1.877,11.667,0.167,0.0,0.14,1.933,0.0,0.523,0.0,4.767,8.527,0.883,0.0
Pate,0.0,0.0,0.09,2.79,0.62,1.02,4.51,2.16,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.55,0.0,0.0,391.0,228.8,0.18,0.0,201.0,5.28,2.46,4.0,0.0,321.0,321.0,321.0,0.0,9.19,0.0,0.0,13.0,7.517,175.0,95.0,13.45,217.0,1.401,46.1,386.0,0.0,0.0,0.052,13.1,217.0,8.07,0.0,0.26,10.0,0.0,0.98,0.0,0.0,65.64,2.14,0.0
Peach nectar,0.0,0.0,0.0,0.002,0.0,0.0,0.008,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.92,0.0,128.0,0.0,2.4,0.069,53.0,54.0,0.008,0.011,0.002,0.6,1.0,1.0,1.0,0.0,0.19,37.0,0.0,4.0,0.288,6.0,40.0,0.27,0.0,0.014,0.2,7.0,13.32,0.0,0.003,0.02,13.0,0.0,0.0,0.007,5.3,0.0,0.29,0.0,1.0,85.64,0.08,0.0
Peaches,0.0,0.0,0.0,0.016,0.001,0.002,0.063,0.084,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,20.522,0.6,275.9,0.0,5.23,0.094,108.7,79.2,0.064,0.085,0.019,2.19,3.1,3.1,3.1,0.0,0.776,124.5,0.0,10.3,1.082,25.8,223.1,0.921,0.0,0.044,0.27,4.3,16.971,0.0,0.011,0.189,27.6,0.0,0.0,0.026,12.7,0.0,0.524,0.0,3.64,77.794,0.152,0.0
Peanut butter,0.0,0.009,0.101,4.757,0.015,2.214,22.359,11.857,0.045,0.0,0.47,0.009,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,24.755,0.0,0.0,0.0,63.175,0.766,0.0,576.75,23.218,12.025,9.134,5.2,193.5,92.0,151.75,59.75,5.495,0.0,0.0,215.25,13.548,351.75,613.0,24.01,293.0,0.137,5.8,350.75,10.183,0.0,0.163,46.882,293.0,0.0,0.0,0.855,0.0,0.0,17.61,9.225,0.45,1.282,5.555,0.0
Peanut flour,0.0,0.0,0.0,0.048,0.0,0.01,0.219,0.143,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,34.7,0.0,0.0,0.0,108.7,1.8,0.0,327.0,0.225,0.143,0.063,15.8,248.0,248.0,248.0,0.0,2.1,0.0,0.0,370.0,27.0,760.0,1290.0,52.2,0.0,0.48,7.1,180.0,8.22,0.0,0.7,0.55,0.0,0.0,0.0,0.504,0.0,0.0,0.05,0.0,0.0,7.8,5.1,0.0
Peanut spread,0.0,0.207,0.058,7.073,0.0,0.797,26.075,16.175,0.091,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.23,0.0,0.0,0.0,67.4,0.76,0.0,650.0,26.997,16.266,10.22,7.8,144.0,144.0,144.0,0.0,2.84,0.0,0.0,164.0,16.385,350.0,818.0,24.8,0.0,0.122,9.1,292.0,6.35,0.0,0.116,54.89,0.0,0.0,0.0,0.471,0.0,0.0,8.06,0.0,0.6,1.93,3.51,0.0
Peanuts,0.013,0.013,0.024,4.253,0.025,1.133,22.615,12.026,0.022,0.0,0.573,0.018,0.0,0.018,0.0,0.0,0.0,0.0,0.006,0.0,0.0,64.167,18.405,0.0,0.0,0.0,54.117,0.594,0.0,542.833,23.28,12.109,7.02,8.817,124.833,124.833,124.833,0.0,1.965,0.0,0.0,163.0,12.281,349.0,600.833,24.01,0.0,0.128,6.133,251.833,4.225,0.0,0.229,45.928,0.0,0.0,0.0,0.392,0.267,0.0,6.023,0.0,0.0,9.133,2.867,0.0
Pear nectar,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.76,0.0,1.0,0.0,2.0,0.067,0.0,60.0,0.003,0.003,0.001,0.6,1.0,1.0,1.0,0.0,0.26,20.0,0.0,3.0,0.128,3.0,13.0,0.11,0.0,0.013,0.0,4.0,15.16,0.0,0.002,0.01,0.0,0.0,0.0,0.014,1.1,0.0,0.05,0.0,1.8,84.01,0.07,0.0
Pears,0.0,0.0,0.0,0.01,0.001,0.001,0.045,0.052,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.222,22.618,0.222,5.111,0.0,6.422,0.105,0.778,85.778,0.047,0.052,0.012,3.3,2.222,2.222,2.222,0.0,0.502,39.333,0.0,9.667,0.333,16.778,152.667,0.533,0.0,0.032,0.067,3.444,18.437,0.0,0.009,0.194,0.333,0.0,0.0,0.025,2.733,0.0,0.086,0.0,4.522,76.309,0.124,0.0
Peas,0.0,0.0,0.001,0.056,0.0,0.006,0.037,0.134,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,12.379,24.5,675.8,0.0,25.03,0.122,0.0,69.5,0.037,0.163,0.063,4.52,47.1,47.1,47.1,0.0,1.6,1515.7,0.0,26.9,1.173,76.9,200.3,4.672,0.0,0.094,1.24,48.5,4.29,0.0,0.182,0.359,57.3,0.0,0.0,0.123,22.64,0.0,0.2,0.0,24.11,81.833,0.741,0.0
Peas and carrots,0.0,0.001,0.0,0.068,0.001,0.007,0.035,0.164,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.12,1868.0,4725.0,0.0,18.1,0.076,99.0,48.0,0.035,0.201,0.077,3.1,26.0,26.0,26.0,0.0,0.94,1538.0,0.0,16.0,1.154,49.0,158.0,3.09,0.0,0.064,1.1,68.0,4.36,0.0,0.225,0.42,476.0,0.0,0.0,0.087,8.1,0.0,0.52,0.0,18.8,85.8,0.45,0.0
Peas and onions,0.0,0.0,0.0,0.033,0.0,0.003,0.019,0.078,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.63,10.0,626.0,0.0,15.9,0.063,0.0,45.0,0.019,0.094,0.036,2.2,20.0,20.0,20.0,0.0,0.94,1202.0,0.0,13.0,1.044,34.0,117.0,2.54,0.0,0.069,0.4,37.0,3.77,0.0,0.15,0.2,53.0,0.0,0.0,0.087,6.9,0.0,0.02,0.0,12.1,88.18,0.29,0.0
Pepper,0.0,0.0,0.001,0.036,0.002,0.007,0.025,0.24,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.35,39.0,184.0,0.0,7.4,0.094,0.0,27.0,0.027,0.243,0.048,3.4,29.0,29.0,29.0,0.0,0.46,0.0,0.0,17.0,1.242,32.0,256.0,1.66,0.0,0.054,0.3,13.0,1.95,0.0,0.081,0.45,17.0,0.0,0.0,0.357,82.7,0.0,0.69,0.0,9.5,91.81,0.25,0.0
Pepperoni,0.028,0.034,1.029,10.316,1.367,5.749,18.69,3.91,0.168,0.0,0.255,0.113,0.004,0.004,0.02,0.004,0.003,0.001,0.002,0.0,0.0,19.0,1.18,0.0,0.0,97.0,51.2,0.091,0.0,504.0,20.77,4.458,17.708,0.0,5.0,5.0,5.0,0.0,1.33,0.0,0.0,18.0,4.987,158.0,274.0,19.25,0.0,0.257,29.0,1582.0,0.0,0.0,0.271,46.28,0.0,1.3,0.0,0.362,0.0,1.3,1.03,0.0,5.8,28.55,2.44,0.0
Peppers,0.0,0.0,0.003,0.085,0.002,0.016,0.05,0.352,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.667,11.626,153.917,2427.333,0.0,13.917,0.093,264.917,52.917,0.053,0.368,0.106,4.158,22.667,22.667,22.667,0.0,1.042,855.917,0.0,20.25,1.551,36.917,349.5,1.964,0.0,0.151,0.575,228.25,6.814,0.0,0.058,0.737,219.667,0.0,0.0,0.324,97.8,0.0,1.309,0.0,19.033,84.279,0.243,0.0
Persimmons,0.0,0.0,0.001,0.016,0.0,0.003,0.037,0.039,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.59,0.0,253.0,0.0,7.6,0.113,1447.0,70.0,0.037,0.043,0.02,3.6,8.0,8.0,8.0,0.0,0.15,834.0,159.0,9.0,0.1,17.0,161.0,0.58,0.0,0.02,0.6,1.0,12.53,0.0,0.03,0.19,81.0,0.0,0.0,0.1,7.5,0.0,0.73,0.0,2.6,80.32,0.11,0.0
Pheasant,0.0,0.065,0.117,2.879,1.055,0.847,4.012,1.055,0.13,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,89.0,85.8,0.084,0.0,239.0,5.627,1.185,3.908,0.0,5.0,5.0,5.0,0.0,1.43,0.0,0.0,22.0,7.53,242.0,271.0,32.4,57.0,0.18,20.7,43.0,0.0,0.0,0.07,12.1,57.0,0.72,0.0,0.75,2.3,0.2,0.27,0.0,4.9,54.2,1.37,0.0
Phyllo dough,0.0,0.0,0.027,0.794,0.011,0.649,3.149,0.876,0.047,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,52.6,0.0,0.0,0.0,6.9,0.101,0.0,299.0,3.149,0.923,1.47,1.9,137.0,18.0,88.0,70.0,3.21,11.0,0.0,15.0,4.073,75.0,74.0,7.1,0.0,0.341,23.3,483.0,0.18,0.0,0.541,6.0,0.0,0.0,0.0,0.03,0.0,0.0,0.08,0.0,2.5,32.6,0.49,0.0
Pickle and pimiento loaf,0.016,0.016,0.204,3.465,0.628,1.498,6.343,2.686,0.117,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,8.46,4.0,147.0,58.0,31.7,0.105,46.0,225.0,7.06,2.804,5.287,1.5,37.0,37.0,37.0,0.0,1.33,87.0,0.0,34.0,2.486,153.0,371.0,11.23,78.0,0.115,7.9,1040.0,8.46,0.0,0.392,15.95,78.0,0.54,0.0,0.418,7.8,0.8,0.4,0.0,5.1,60.29,1.68,0.0
Pickle relish,0.0,0.001,0.001,0.045,0.001,0.007,0.09,0.059,0.063,0.0,0.024,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.06,129.0,519.0,0.0,4.9,0.085,296.0,130.0,0.209,0.122,0.054,1.1,1.0,1.0,1.0,0.0,0.87,271.0,0.0,5.0,0.233,14.0,25.0,0.37,0.0,0.033,0.0,811.0,29.13,0.0,0.0,0.47,61.0,0.0,0.0,0.015,1.0,0.0,0.58,0.0,83.8,62.07,0.14,0.0
Pickles,0.0,0.002,0.002,0.063,0.0,0.01,0.031,0.081,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.167,14.742,43.667,175.5,0.0,3.7,0.07,100.5,61.333,0.032,0.149,0.078,1.167,2.833,2.833,2.833,0.0,0.55,125.667,0.0,7.833,0.066,16.0,82.5,0.602,0.0,0.026,0.333,506.167,12.003,0.0,0.013,0.378,20.833,0.0,0.0,0.017,2.033,0.0,0.21,0.0,49.45,82.143,0.095,0.0
Pie,0.044,0.227,0.192,1.854,0.046,1.174,5.467,2.774,0.203,0.0,0.01,0.006,0.0,0.002,0.0,0.002,0.025,0.014,0.042,0.0,0.0,40.357,38.277,49.5,91.5,19.357,19.707,0.07,4.214,277.429,5.541,2.99,3.618,1.393,34.5,8.286,23.714,15.5,0.844,21.714,0.0,12.857,0.698,66.0,111.929,3.146,59.357,0.114,4.736,247.786,18.28,4.0,0.094,13.046,69.143,0.141,0.0,0.049,1.486,0.25,0.841,0.0,6.871,44.54,0.374,0.0
Pie Crust,0.0,0.0,0.022,2.681,0.015,1.943,15.658,1.792,0.062,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.5,64.39,0.0,0.0,0.0,17.05,0.496,0.0,492.5,15.705,1.853,4.862,2.3,102.5,20.5,68.5,48.0,3.45,17.5,0.0,31.5,3.146,118.5,150.0,5.59,0.0,0.239,2.55,487.0,22.22,50.0,0.26,23.625,0.0,0.0,0.0,0.06,0.0,0.0,1.82,0.0,20.0,4.68,1.675,0.0
Pie crust,0.0,0.0,0.164,4.724,0.137,3.174,14.047,7.04,0.381,0.0,0.052,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,49.58,0.0,65.667,13.0,13.967,0.082,0.333,502.667,14.236,7.456,8.128,2.267,98.333,11.667,62.667,51.0,2.333,12.333,0.0,13.0,2.835,73.333,84.0,5.3,84.333,0.21,11.1,488.0,3.903,0.0,0.279,31.863,89.667,0.03,0.0,0.04,0.033,0.167,1.293,0.0,18.333,11.793,0.38,0.0
Pie fillings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,35.24,0.0,11.5,0.0,3.3,0.084,4.0,140.5,0.0,0.0,0.0,1.8,0.5,0.5,0.5,0.0,0.545,22.0,0.0,6.0,0.063,9.5,80.0,0.255,0.0,0.022,0.35,29.5,25.775,0.0,0.018,0.15,1.5,0.0,0.0,0.022,1.2,0.0,0.135,0.0,2.2,64.03,0.07,0.0
Pigeonpeas,0.0,0.0,0.0,0.082,0.0,0.006,0.013,0.86,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,19.49,0.0,30.0,0.0,37.9,0.105,0.0,111.0,0.013,0.899,0.365,4.2,100.0,100.0,100.0,0.0,1.57,141.0,0.0,40.0,2.153,118.0,456.0,5.96,0.0,0.166,1.2,5.0,2.48,0.0,0.35,1.36,2.0,0.0,0.0,0.053,28.1,0.0,0.32,0.0,19.8,71.8,0.82,0.0
Pimento,0.0,0.0,0.001,0.033,0.002,0.011,0.018,0.146,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.1,238.0,1474.0,0.0,6.3,0.049,0.0,23.0,0.02,0.161,0.045,1.9,6.0,6.0,6.0,0.0,1.68,366.0,0.0,6.0,0.615,17.0,158.0,1.1,0.0,0.06,0.2,14.0,2.71,0.0,0.017,0.3,133.0,0.0,0.0,0.215,84.9,0.0,0.69,0.0,8.3,93.1,0.19,0.0
Pineapple,0.0,0.0,0.0,0.005,0.001,0.003,0.011,0.021,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.571,15.504,0.0,22.857,0.0,4.586,0.102,0.0,59.714,0.012,0.036,0.008,1.0,7.714,7.714,7.714,0.0,0.346,0.0,0.0,14.429,0.321,6.143,113.0,0.43,0.0,0.025,0.314,1.143,13.816,0.0,0.093,0.104,2.143,0.0,0.0,0.08,13.9,0.0,0.014,0.0,0.471,83.666,0.113,0.0
Pineapple juice,0.0,0.0,0.0,0.005,0.002,0.003,0.012,0.024,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.87,0.0,3.0,0.0,3.3,0.069,0.0,53.0,0.014,0.042,0.008,0.2,18.0,18.0,18.0,0.0,0.31,0.0,0.0,12.0,0.199,8.0,130.0,0.36,0.0,0.021,0.1,2.0,9.98,0.0,0.058,0.12,0.0,0.0,0.0,0.1,26.9,0.0,0.02,0.0,0.3,86.37,0.11,0.0
Pizza,0.126,0.154,0.51,2.407,0.189,1.147,3.705,1.668,0.17,0.028,0.033,0.017,0.001,0.001,0.001,0.0,0.197,0.057,0.062,0.0,0.0,178.2,28.93,0.0,91.6,17.2,19.82,0.191,0.0,267.6,3.941,1.889,4.693,2.44,81.0,13.0,53.2,40.2,1.78,40.2,1896.2,25.0,2.0,204.8,185.2,11.71,60.4,0.214,19.66,533.8,4.896,0.0,0.204,11.662,68.0,0.704,0.0,0.119,2.16,0.0,0.904,0.0,6.64,45.34,1.542,0.0
Pizza rolls,0.025,0.02,0.168,1.475,0.066,0.678,3.758,2.646,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.012,0.0,0.0,125.0,50.72,7.0,209.0,6.0,13.5,0.131,0.0,328.0,3.849,2.853,2.494,1.2,71.0,11.0,46.0,35.0,1.8,4.0,6530.0,20.0,2.075,137.0,301.0,8.73,50.0,0.212,12.1,599.0,3.74,0.0,0.202,9.98,67.0,0.26,0.0,0.07,0.0,0.0,1.59,0.0,4.6,27.86,0.73,0.0
Plantains,0.0,0.002,0.002,0.072,0.007,0.004,0.016,0.032,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,31.52,395.5,413.0,0.0,13.1,0.074,0.0,119.0,0.024,0.051,0.106,2.3,24.0,24.0,24.0,0.0,0.59,29.0,0.0,34.5,0.721,31.0,482.0,1.045,0.0,0.053,1.45,4.5,14.5,0.0,0.049,0.275,50.5,0.0,0.0,0.269,14.65,0.0,0.135,0.0,0.7,66.29,0.135,0.0
Plums,0.001,0.0,0.0,0.01,0.006,0.006,0.058,0.024,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,14.125,24.025,10.25,287.625,0.0,2.8,0.084,56.625,91.625,0.064,0.027,0.018,2.088,3.0,3.0,3.0,0.0,0.569,69.375,0.0,11.75,0.593,23.0,220.875,0.739,0.0,0.066,0.05,7.875,19.574,0.0,0.024,0.149,26.75,0.0,0.0,0.074,2.462,0.0,0.232,0.0,14.45,74.421,0.143,0.0
Poi,0.0,0.0,0.0,0.025,0.0,0.004,0.011,0.04,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.23,0.0,31.0,0.0,16.7,0.166,17.0,112.0,0.011,0.058,0.029,0.4,21.0,21.0,21.0,0.0,0.88,0.0,0.0,24.0,1.1,39.0,183.0,0.38,0.0,0.04,0.7,12.0,0.39,0.0,0.13,0.14,3.0,0.0,0.0,0.273,4.0,0.0,2.3,0.0,1.0,71.64,0.22,0.0
Pokeberry shoots,0.0,0.001,0.001,0.082,0.001,0.005,0.012,0.166,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.1,0.0,5220.0,0.0,0.3,0.126,0.0,20.0,0.013,0.176,0.092,1.5,9.0,9.0,9.0,0.0,1.2,1747.0,0.0,14.0,1.1,33.0,184.0,2.3,0.0,0.25,0.9,18.0,1.6,0.0,0.07,0.4,435.0,0.0,0.0,0.111,82.0,0.0,0.85,0.0,108.0,92.9,0.19,0.0
Pomegranate juice,0.0,0.004,0.004,0.044,0.008,0.024,0.049,0.05,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.13,0.0,0.0,0.0,4.8,0.021,0.0,54.0,0.059,0.05,0.077,0.1,24.0,24.0,24.0,0.0,0.1,0.0,0.0,7.0,0.233,11.0,214.0,0.15,0.0,0.015,0.3,9.0,12.65,0.0,0.015,0.29,0.0,0.0,0.0,0.04,0.1,0.0,0.38,0.0,10.4,85.95,0.09,0.0
Pomegranates,0.0,0.006,0.006,0.07,0.012,0.038,0.077,0.079,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.7,0.0,0.0,0.0,7.6,0.158,0.0,83.0,0.093,0.079,0.12,4.0,38.0,38.0,38.0,0.0,0.3,0.0,0.0,12.0,0.293,36.0,236.0,1.67,0.0,0.053,0.5,3.0,13.67,0.0,0.067,1.17,0.0,0.0,0.0,0.075,10.2,0.0,0.6,0.0,16.4,77.93,0.35,0.0
Popcorn,0.033,0.068,0.304,12.82,0.043,1.342,10.489,3.664,0.086,0.0,0.053,0.005,0.0,0.0,0.0,0.0,0.003,0.001,0.015,0.0,0.0,23.0,55.99,5.0,53.0,0.0,15.4,0.201,100.0,538.0,11.391,3.759,14.785,10.1,15.0,15.0,15.0,0.0,2.0,1070.0,0.0,105.0,1.522,258.0,431.0,8.69,0.0,0.06,7.1,763.0,0.3,0.0,0.042,31.07,9.0,0.0,0.0,0.295,0.0,0.0,2.87,0.0,4.2,1.04,2.25,0.0
